rho-v_phi covariance matrix,1=density (g/cm^3),2=seismic velocity (km/s),
5.200E+01, 5.474449E+00, 7.397717E+00, 5.015952E-05,-3.540296E-04, 3.416362E-02
5.300E+01, 5.492936E+00, 7.302769E+00, 5.455542E-05,-5.211214E-04, 4.203628E-02
5.400E+01, 5.511955E+00, 7.190322E+00, 6.115932E-05,-7.278821E-04, 4.821165E-02
5.500E+01, 5.531625E+00, 7.062171E+00, 7.049798E-05,-9.311772E-04, 4.987171E-02
5.600E+01, 5.552062E+00, 6.923359E+00, 8.245200E-05,-1.041362E-03, 4.431450E-02
5.700E+01, 5.573357E+00, 6.783353E+00, 9.545484E-05,-9.341756E-04, 3.183023E-02
5.800E+01, 5.595534E+00, 6.656042E+00, 1.059332E-04,-5.284822E-04, 1.893891E-02
5.900E+01, 5.618507E+00, 6.556872E+00, 1.093741E-04, 8.511988E-05, 1.602816E-02
6.000E+01, 5.642061E+00, 6.496804E+00, 1.037176E-04, 6.220411E-04, 2.632870E-02
6.100E+01, 5.665902E+00, 6.476156E+00, 9.197973E-05, 8.258518E-04, 3.920179E-02
6.200E+01, 5.689769E+00, 6.483350E+00, 7.984925E-05, 7.045078E-04, 4.180594E-02
6.300E+01, 5.713520E+00, 6.500218E+00, 7.102500E-05, 4.559225E-04, 3.449717E-02
6.400E+01, 5.737159E+00, 6.510249E+00, 6.606090E-05, 2.224821E-04, 2.873866E-02
6.500E+01, 5.760791E+00, 6.505237E+00, 6.451147E-05,-4.015042E-06, 3.343704E-02
6.600E+01, 5.784536E+00, 6.488662E+00, 6.675543E-05,-2.805177E-04, 4.563617E-02
6.700E+01, 5.808450E+00, 6.475773E+00, 7.345071E-05,-5.477081E-04, 5.230982E-02
6.800E+01, 5.832431E+00, 6.489207E+00, 8.289604E-05,-5.851960E-04, 4.441445E-02
6.900E+01, 5.856191E+00, 6.549497E+00, 8.971157E-05,-2.328907E-04, 3.092860E-02
7.000E+01, 5.879330E+00, 6.664686E+00, 8.881797E-05, 3.430702E-04, 2.962123E-02
7.100E+01, 5.901494E+00, 6.826736E+00, 8.056102E-05, 7.858133E-04, 4.375264E-02
7.200E+01, 5.922498E+00, 7.017293E+00, 6.946038E-05, 9.100814E-04, 6.076007E-02
7.300E+01, 5.942326E+00, 7.216998E+00, 5.958079E-05, 7.814128E-04, 6.944144E-02
7.400E+01, 5.961073E+00, 7.411444E+00, 5.257810E-05, 5.502478E-04, 6.796643E-02
7.500E+01, 5.978875E+00, 7.592313E+00, 4.837656E-05, 3.267596E-04, 5.986148E-02
7.600E+01, 5.995877E+00, 7.755989E+00, 4.622276E-05, 1.601790E-04, 4.917674E-02
7.700E+01, 6.012206E+00, 7.901773E+00, 4.531945E-05, 5.792735E-05, 3.867460E-02
7.800E+01, 6.027972E+00, 8.030523E+00, 4.505362E-05, 1.018573E-05, 2.965301E-02
7.900E+01, 6.043268E+00, 8.143809E+00, 4.499957E-05, 2.073876E-06, 2.252633E-02
8.000E+01, 6.058167E+00, 8.243433E+00, 4.491239E-05, 1.918531E-05, 1.724586E-02
8.100E+01, 6.072729E+00, 8.331186E+00, 4.465224E-05, 5.031904E-05, 1.355152E-02
8.200E+01, 6.087005E+00, 8.408726E+00, 4.416897E-05, 8.709596E-05, 1.112670E-02
8.300E+01, 6.101034E+00, 8.477538E+00, 4.345086E-05, 1.242317E-04, 9.684320E-03
8.400E+01, 6.114848E+00, 8.538919E+00, 4.252045E-05, 1.573922E-04, 8.958354E-03
8.500E+01, 6.128476E+00, 8.593987E+00, 4.141895E-05, 1.848171E-04, 8.744643E-03
8.600E+01, 6.141938E+00, 8.643701E+00, 4.018689E-05, 2.059050E-04, 8.907239E-03
8.700E+01, 6.155252E+00, 8.688874E+00, 3.886763E-05, 2.192781E-04, 9.292341E-03
8.800E+01, 6.168435E+00, 8.730197E+00, 3.751362E-05, 2.254574E-04, 9.820543E-03
8.900E+01, 6.181499E+00, 8.768255E+00, 3.615945E-05, 2.250808E-04, 1.045012E-02
9.000E+01, 6.194454E+00, 8.803540E+00, 3.484550E-05, 2.179848E-04, 1.109848E-02
9.100E+01, 6.207309E+00, 8.836469E+00, 3.360657E-05, 2.053415E-04, 1.176330E-02
9.200E+01, 6.220071E+00, 8.867393E+00, 3.246800E-05, 1.875918E-04, 1.242009E-02
9.300E+01, 6.232747E+00, 8.896608E+00, 3.145711E-05, 1.650651E-04, 1.302936E-02
9.400E+01, 6.245342E+00, 8.924364E+00, 3.059528E-05, 1.386542E-04, 1.360314E-02
9.500E+01, 6.257861E+00, 8.950870E+00, 2.989886E-05, 1.088512E-04, 1.413563E-02
9.600E+01, 6.270307E+00, 8.976306E+00, 2.938292E-05, 7.597314E-05, 1.461760E-02
9.700E+01, 6.282684E+00, 9.000821E+00, 2.906009E-05, 4.070450E-05, 1.506691E-02
9.800E+01, 6.294996E+00, 9.024542E+00, 2.893779E-05, 3.319771E-06, 1.547459E-02
9.900E+01, 6.307243E+00, 9.047576E+00, 2.902490E-05,-3.590642E-05, 1.582837E-02
1.000E+02, 6.319429E+00, 9.070012E+00, 2.932631E-05,-7.655815E-05, 1.613522E-02
1.010E+02, 6.331556E+00, 9.091929E+00, 2.984601E-05,-1.183323E-04, 1.641418E-02
1.020E+02, 6.343625E+00, 9.113391E+00, 3.058616E-05,-1.610628E-04, 1.666244E-02
1.030E+02, 6.355638E+00, 9.134453E+00, 3.154818E-05,-2.045936E-04, 1.688144E-02
1.040E+02, 6.367596E+00, 9.155161E+00, 3.273355E-05,-2.487232E-04, 1.708276E-02
1.050E+02, 6.379501E+00, 9.175556E+00, 3.414083E-05,-2.931975E-04, 1.724139E-02
1.060E+02, 6.391353E+00, 9.195671E+00, 3.576922E-05,-3.381480E-04, 1.740232E-02
1.070E+02, 6.403153E+00, 9.215534E+00, 3.761943E-05,-3.832539E-04, 1.753467E-02
1.080E+02, 6.414903E+00, 9.235171E+00, 3.968572E-05,-4.282021E-04, 1.762576E-02
1.090E+02, 6.426604E+00, 9.254594E+00, 4.196773E-05,-4.734725E-04, 1.772597E-02
1.100E+02, 6.438256E+00, 9.273838E+00, 4.446355E-05,-5.187203E-04, 1.781518E-02
1.110E+02, 6.449859E+00, 9.292918E+00, 4.716965E-05,-5.638927E-04, 1.788872E-02
1.120E+02, 6.461416E+00, 9.311827E+00, 5.008369E-05,-6.087366E-04, 1.794273E-02
1.130E+02, 6.472926E+00, 9.330589E+00, 5.319980E-05,-6.538704E-04, 1.801163E-02
1.140E+02, 6.484389E+00, 9.349211E+00, 5.652237E-05,-6.986120E-04, 1.805108E-02
1.150E+02, 6.495808E+00, 9.367704E+00, 6.003740E-05,-7.428420E-04, 1.807616E-02
1.160E+02, 6.507181E+00, 9.386074E+00, 6.375051E-05,-7.873546E-04, 1.811655E-02
1.170E+02, 6.518510E+00, 9.404327E+00, 6.765351E-05,-8.311760E-04, 1.813270E-02
1.180E+02, 6.529795E+00, 9.422469E+00, 7.174390E-05,-8.750806E-04, 1.815954E-02
1.190E+02, 6.541038E+00, 9.440504E+00, 7.602079E-05,-9.184636E-04, 1.816807E-02
1.200E+02, 6.552237E+00, 9.458438E+00, 8.047549E-05,-9.621733E-04, 1.819742E-02
1.210E+02, 6.563394E+00, 9.476273E+00, 8.511665E-05,-1.005347E-03, 1.821290E-02
1.220E+02, 6.574509E+00, 9.494013E+00, 8.992522E-05,-1.047785E-03, 1.820893E-02
1.230E+02, 6.585583E+00, 9.511661E+00, 9.491078E-05,-1.090668E-03, 1.822234E-02
1.240E+02, 6.596616E+00, 9.529219E+00, 1.000633E-04,-1.132879E-03, 1.822461E-02
1.250E+02, 6.607609E+00, 9.546690E+00, 1.053834E-04,-1.174670E-03, 1.822091E-02
1.260E+02, 6.618561E+00, 9.564076E+00, 1.108625E-04,-1.215776E-03, 1.820110E-02
1.270E+02, 6.629474E+00, 9.581378E+00, 1.164997E-04,-1.257871E-03, 1.821885E-02
1.280E+02, 6.640348E+00, 9.598599E+00, 1.223020E-04,-1.299240E-03, 1.821983E-02
1.290E+02, 6.651182E+00, 9.615740E+00, 1.282515E-04,-1.339591E-03, 1.819983E-02
1.300E+02, 6.661979E+00, 9.632803E+00, 1.343543E-04,-1.380389E-03, 1.820039E-02
1.310E+02, 6.672737E+00, 9.649788E+00, 1.406050E-04,-1.420272E-03, 1.818367E-02
