  2.05615E-03  1.60461E+02
  4.07069E-03  1.60486E+02
  6.04572E-03  1.60510E+02
  7.98314E-03  1.60534E+02
  9.88471E-03  1.60557E+02
  1.17521E-02  1.60580E+02
  1.35867E-02  1.60602E+02
  1.53901E-02  1.60624E+02
  1.71635E-02  1.60646E+02
  1.89082E-02  1.60667E+02
  2.06253E-02  1.60688E+02
  2.23158E-02  1.60709E+02
  2.39809E-02  1.60729E+02
  2.56214E-02  1.60749E+02
  2.72382E-02  1.60768E+02
  2.88322E-02  1.60787E+02
  3.04042E-02  1.60806E+02
  3.19550E-02  1.60824E+02
  3.34852E-02  1.60842E+02
  3.49956E-02  1.60859E+02
  3.64867E-02  1.60876E+02
  3.79593E-02  1.60892E+02
  3.94139E-02  1.60908E+02
  4.08510E-02  1.60923E+02
  4.22713E-02  1.60937E+02
  4.36753E-02  1.60951E+02
  4.50634E-02  1.60963E+02
  4.64362E-02  1.60974E+02
  4.77942E-02  1.60984E+02
  4.91378E-02  1.60993E+02
  5.04676E-02  1.60999E+02
  5.17841E-02  1.61003E+02
  5.30877E-02  1.61005E+02
  5.43789E-02  1.61003E+02
  5.56584E-02  1.60998E+02
  5.69267E-02  1.60989E+02
  5.81843E-02  1.60974E+02
  5.94320E-02  1.60953E+02
  6.06705E-02  1.60924E+02
  6.19005E-02  1.60887E+02
  6.31231E-02  1.60839E+02
  6.43392E-02  1.60778E+02
  6.55500E-02  1.60702E+02
  6.67570E-02  1.60608E+02
  6.79617E-02  1.60492E+02
  6.91661E-02  1.60351E+02
  7.03724E-02  1.60178E+02
  7.15833E-02  1.59968E+02
  7.28021E-02  1.59714E+02
  7.40327E-02  1.59407E+02
  7.52796E-02  1.59037E+02
  7.65485E-02  1.58592E+02
  7.78457E-02  1.58058E+02
  7.91788E-02  1.57419E+02
  8.05559E-02  1.56660E+02
  8.19850E-02  1.55768E+02
  8.34721E-02  1.54734E+02
  8.50189E-02  1.53565E+02
  8.66190E-02  1.52283E+02
  8.82574E-02  1.50934E+02
  8.99134E-02  1.49568E+02
  9.15688E-02  1.48230E+02
  9.32139E-02  1.46938E+02
  9.48491E-02  1.45691E+02
  9.64814E-02  1.44471E+02
  9.81194E-02  1.43259E+02
  9.97667E-02  1.42049E+02
  1.01416E-01  1.40853E+02
  1.03049E-01  1.39711E+02
  1.04636E-01  1.38671E+02
  1.06155E-01  1.37773E+02
  1.07592E-01  1.37033E+02
  1.08948E-01  1.36446E+02
  1.10228E-01  1.35993E+02
  1.11442E-01  1.35653E+02
  1.12600E-01  1.35405E+02
  1.13712E-01  1.35231E+02
  1.14785E-01  1.35116E+02
  1.15824E-01  1.35048E+02
  1.16836E-01  1.35018E+02
  1.17824E-01  1.35018E+02
  1.18792E-01  1.35042E+02
  1.19742E-01  1.35085E+02
  1.20678E-01  1.35142E+02
  1.21599E-01  1.35212E+02
  1.22509E-01  1.35291E+02
  1.23409E-01  1.35377E+02
  1.24298E-01  1.35469E+02
  1.25180E-01  1.35565E+02
  1.26053E-01  1.35665E+02
  1.26919E-01  1.35766E+02
  1.27778E-01  1.35870E+02
  1.28630E-01  1.35974E+02
  1.29477E-01  1.36079E+02
  1.30318E-01  1.36184E+02
  1.31153E-01  1.36289E+02
  1.31983E-01  1.36393E+02
  1.32809E-01  1.36497E+02
  1.33629E-01  1.36599E+02
  1.34445E-01  1.36701E+02
  1.35257E-01  1.36802E+02
  1.36064E-01  1.36902E+02
  1.36866E-01  1.37001E+02
  1.37665E-01  1.37098E+02
  1.38459E-01  1.37195E+02
  1.39250E-01  1.37290E+02
  1.40037E-01  1.37383E+02
  1.40819E-01  1.37476E+02
  1.41598E-01  1.37567E+02
  1.42374E-01  1.37657E+02
  1.43145E-01  1.37745E+02
  1.43913E-01  1.37833E+02
  1.44678E-01  1.37919E+02
  1.45439E-01  1.38004E+02
  1.46196E-01  1.38088E+02
  1.46950E-01  1.38170E+02
  1.47701E-01  1.38252E+02
  1.48448E-01  1.38332E+02
  1.49192E-01  1.38411E+02
  1.49933E-01  1.38489E+02
  1.50671E-01  1.38566E+02
  1.51405E-01  1.38642E+02
  1.52136E-01  1.38717E+02
  1.52864E-01  1.38791E+02
  1.53590E-01  1.38864E+02
  1.54312E-01  1.38936E+02
  1.55031E-01  1.39007E+02
  1.55747E-01  1.39077E+02
  1.56460E-01  1.39146E+02
  1.57170E-01  1.39214E+02
  1.57877E-01  1.39281E+02
  1.58582E-01  1.39348E+02
  1.59283E-01  1.39414E+02
  1.59982E-01  1.39478E+02
  1.60678E-01  1.39542E+02
  1.61371E-01  1.39605E+02
  1.62062E-01  1.39668E+02
  1.62750E-01  1.39729E+02
  1.63435E-01  1.39790E+02
  1.64118E-01  1.39850E+02
  1.64798E-01  1.39910E+02
  1.65475E-01  1.39969E+02
  1.66150E-01  1.40027E+02
  1.66822E-01  1.40084E+02
  1.67492E-01  1.40140E+02
  1.68159E-01  1.40196E+02
  1.68824E-01  1.40252E+02
  1.69486E-01  1.40306E+02
  1.70146E-01  1.40361E+02
  1.70803E-01  1.40414E+02
