  2.0631307E-01  0.0000000E+00
  2.0455480E-01  3.4593027E-02
  2.0262613E-01  6.8918727E-02
  2.0053174E-01  1.0295950E-01
  1.9827612E-01  1.3669897E-01
  1.9586356E-01  1.7012183E-01
  1.9329820E-01  2.0321373E-01
  1.9058396E-01  2.3596112E-01
  1.8772461E-01  2.6835115E-01
  1.8472372E-01  3.0037157E-01
  1.8158474E-01  3.3201063E-01
  1.7831093E-01  3.6325696E-01
  1.7490542E-01  3.9409953E-01
  1.7137118E-01  4.2452754E-01
  1.6771109E-01  4.5453034E-01
  1.6392788E-01  4.8409739E-01
  1.6002417E-01  5.1321818E-01
  1.5600247E-01  5.4188217E-01
  1.5186522E-01  5.7007874E-01
  1.4761476E-01  5.9779714E-01
  1.4325335E-01  6.2502643E-01
  1.3878319E-01  6.5175546E-01
  1.3420641E-01  6.7797279E-01
  1.2952511E-01  7.0366670E-01
  1.2474133E-01  7.2882510E-01
  1.1985709E-01  7.5343554E-01
  1.1487438E-01  7.7748516E-01
  1.0979518E-01  8.0096066E-01
  1.0462145E-01  8.2384826E-01
  9.9355175E-02  8.4613370E-01
  9.3998329E-02  8.6780216E-01
  8.8552916E-02  8.8883830E-01
  8.3020968E-02  9.0922619E-01
  7.7404554E-02  9.2894928E-01
  7.1705791E-02  9.4799040E-01
  6.5926855E-02  9.6633172E-01
  6.0069990E-02  9.8395471E-01
  5.4137523E-02  1.0008401E+00
  4.8131873E-02  1.0169680E+00
  4.2055568E-02  1.0323176E+00
  3.5911256E-02  1.0468675E+00
  2.9701725E-02  1.0605951E+00
  2.3429920E-02  1.0734775E+00
  1.7098957E-02  1.0854905E+00
  1.0712153E-02  1.0966094E+00
  4.2730388E-03  1.1068083E+00
 -2.2146088E-03  1.1160608E+00
 -8.7467449E-03  1.1243394E+00
 -1.5319027E-02  1.1316158E+00
 -2.1926784E-02  1.1378612E+00
 -2.8564985E-02  1.1430458E+00
 -3.5228205E-02  1.1471394E+00
 -4.1910592E-02  1.1501111E+00
 -4.8605828E-02  1.1519300E+00
 -5.5307094E-02  1.1525647E+00
 -6.2007039E-02  1.1519841E+00
 -6.8697741E-02  1.1501573E+00
 -7.5370681E-02  1.1470542E+00
 -8.2016715E-02  1.1426456E+00
 -8.8626061E-02  1.1369041E+00
 -9.5188285E-02  1.1298038E+00
 -1.0169230E-01  1.1213218E+00
 -1.0812641E-01  1.1114379E+00
 -1.1447830E-01  1.1001361E+00
 -1.2073512E-01  1.0874044E+00
 -1.2688357E-01  1.0732361E+00
 -1.3290996E-01  1.0576302E+00
 -1.3880036E-01  1.0405918E+00
 -1.4454077E-01  1.0221332E+00
 -1.5011721E-01  1.0022736E+00
 -1.5551596E-01  9.8103977E-01
 -1.6072375E-01  9.5846614E-01
 -1.6572792E-01  9.3459448E-01
 -1.7051662E-01  9.0947378E-01
 -1.7507899E-01  8.8315964E-01
 -1.7940530E-01  8.5571361E-01
 -1.8348711E-01  8.2720236E-01
 -1.8731729E-01  7.9769667E-01
 -1.9089012E-01  7.6727046E-01
 -1.9420131E-01  7.3599962E-01
 -1.9724795E-01  7.0396105E-01
 -2.0002845E-01  6.7123163E-01
 -2.0254252E-01  6.3788730E-01
 -2.0479099E-01  6.0400228E-01
 -2.0677572E-01  5.6964845E-01
 -2.0849951E-01  5.3489476E-01
 -2.0996592E-01  4.9980688E-01
 -2.1117918E-01  4.6444692E-01
 -2.1214404E-01  4.2887327E-01
 -2.1286568E-01  3.9314054E-01
 -2.1334959E-01  3.5729957E-01
 -2.1360148E-01  3.2139751E-01
 -2.1362722E-01  2.8547796E-01
 -2.1343273E-01  2.4958113E-01
 -2.1302395E-01  2.1374407E-01
 -2.1240679E-01  1.7800079E-01
 -2.1158707E-01  1.4238259E-01
 -2.1057050E-01  1.0691817E-01
 -2.0936267E-01  7.1633922E-02
 -2.0796900E-01  3.6554117E-02
 -2.0639473E-01  1.7010896E-03
 -2.0631307E-01 -0.0000000E+00
 -2.0455480E-01 -3.4593027E-02
 -2.0262613E-01 -6.8918727E-02
 -2.0053174E-01 -1.0295950E-01
 -1.9827612E-01 -1.3669897E-01
 -1.9586356E-01 -1.7012183E-01
 -1.9329820E-01 -2.0321373E-01
 -1.9058396E-01 -2.3596112E-01
 -1.8772461E-01 -2.6835115E-01
 -1.8472372E-01 -3.0037157E-01
 -1.8158474E-01 -3.3201063E-01
 -1.7831093E-01 -3.6325696E-01
 -1.7490542E-01 -3.9409953E-01
 -1.7137118E-01 -4.2452754E-01
 -1.6771109E-01 -4.5453034E-01
 -1.6392788E-01 -4.8409739E-01
 -1.6002417E-01 -5.1321818E-01
 -1.5600247E-01 -5.4188217E-01
 -1.5186522E-01 -5.7007874E-01
 -1.4761476E-01 -5.9779714E-01
 -1.4325335E-01 -6.2502643E-01
 -1.3878319E-01 -6.5175546E-01
 -1.3420641E-01 -6.7797279E-01
 -1.2952511E-01 -7.0366670E-01
 -1.2474133E-01 -7.2882510E-01
 -1.1985709E-01 -7.5343554E-01
 -1.1487438E-01 -7.7748516E-01
 -1.0979518E-01 -8.0096066E-01
 -1.0462145E-01 -8.2384826E-01
 -9.9355175E-02 -8.4613370E-01
 -9.3998329E-02 -8.6780216E-01
 -8.8552916E-02 -8.8883830E-01
 -8.3020968E-02 -9.0922619E-01
 -7.7404554E-02 -9.2894928E-01
 -7.1705791E-02 -9.4799040E-01
 -6.5926855E-02 -9.6633172E-01
 -6.0069990E-02 -9.8395471E-01
 -5.4137523E-02 -1.0008401E+00
 -4.8131873E-02 -1.0169680E+00
 -4.2055568E-02 -1.0323176E+00
 -3.5911256E-02 -1.0468675E+00
