V-K-K' covariance matrix,1=volume (A^3),2=bulk modulus (GPa),3=pressure derivative of bulk modulus
pressure (GPa),1,2,3,11,12,13,22,23,33
4.800E+01, 6.312334E+01, 3.136599E+02,-1.398938E+00, 5.849224E-03, 8.874257E-02,-4.549918E-02, 7.181125E+01, 1.106010E+01, 2.686714E+00
4.900E+01, 6.292197E+01, 3.118147E+02,-2.359521E+00, 5.931114E-03, 9.737984E-02,-4.440752E-02, 9.783987E+01, 1.492778E+01, 3.228359E+00
5.000E+01, 6.271975E+01, 3.089409E+02,-3.455186E+00, 6.038680E-03, 1.286922E-01,-4.046278E-02, 1.320385E+02, 1.897952E+01, 3.648071E+00
5.100E+01, 6.251594E+01, 3.049043E+02,-4.675342E+00, 6.209740E-03, 1.919692E-01,-3.426629E-02, 1.740795E+02, 2.228893E+01, 3.769664E+00
5.200E+01, 6.230968E+01, 2.995902E+02,-5.985748E+00, 6.498058E-03, 2.951251E-01,-2.860962E-02, 2.211250E+02, 2.318792E+01, 3.409799E+00
5.300E+01, 6.209998E+01, 2.929329E+02,-7.313425E+00, 6.972872E-03, 4.397436E-01,-3.036473E-02, 2.662305E+02, 1.921636E+01, 2.573033E+00
5.400E+01, 6.188569E+01, 2.849634E+02,-8.527266E+00, 7.709599E-03, 6.122454E-01,-5.253119E-02, 2.970759E+02, 7.777677E+00, 1.918659E+00
5.500E+01, 6.166563E+01, 2.758783E+02,-9.420447E+00, 8.761078E-03, 7.718061E-01,-1.139570E-01, 2.973227E+02,-1.159997E+01, 3.445283E+00
5.600E+01, 6.143864E+01, 2.661225E+02,-9.713458E+00, 1.009661E-02, 8.421524E-01,-2.307063E-01, 2.544073E+02,-3.316825E+01, 1.048128E+01
5.700E+01, 6.120390E+01, 2.564514E+02,-9.113065E+00, 1.151125E-02, 7.274434E-01,-3.927312E-01, 1.756801E+02,-4.249769E+01, 2.472434E+01
5.800E+01, 6.096133E+01, 2.478963E+02,-7.456912E+00, 1.257355E-02, 3.777393E-01,-5.376933E-01, 1.017991E+02,-2.504535E+01, 4.010318E+01
5.900E+01, 6.071207E+01, 2.415376E+02,-4.902444E+00, 1.277094E-02,-1.185611E-01,-5.688311E-01, 8.772938E+01, 1.273180E+01, 4.273494E+01
6.000E+01, 6.045862E+01, 2.380915E+02,-2.008171E+00, 1.190949E-02,-5.353306E-01,-4.439376E-01, 1.454109E+02, 3.765593E+01, 2.672957E+01
6.100E+01, 6.020421E+01, 2.375212E+02, 4.393160E-01, 1.038503E-02,-6.843231E-01,-2.401417E-01, 2.159670E+02, 2.504266E+01, 7.116663E+00
6.200E+01, 5.995168E+01, 2.389701E+02, 1.796377E+00, 8.865114E-03,-5.820648E-01,-7.966805E-02, 2.313149E+02,-7.378137E+00, 3.207056E+00
6.300E+01, 5.970246E+01, 2.411140E+02, 1.880019E+00, 7.755116E-03,-3.842361E-01,-1.051543E-02, 1.923606E+02,-2.119384E+01, 1.462229E+01
6.400E+01, 5.945646E+01, 2.427301E+02, 1.038946E+00, 7.094940E-03,-2.004892E-01, 1.361387E-03, 1.607499E+02,-2.735223E+00, 2.499768E+01
6.500E+01, 5.921256E+01, 2.431919E+02, 9.185558E-03, 6.815543E-03,-2.477766E-02,-4.654358E-03, 1.861008E+02, 2.550784E+01, 2.169243E+01
6.600E+01, 5.896950E+01, 2.427485E+02,-3.221366E-01, 6.937521E-03, 1.848976E-01,-4.003130E-02, 2.521925E+02, 2.868533E+01, 8.216131E+00
6.700E+01, 5.872672E+01, 2.425476E+02, 7.859927E-01, 7.508391E-03, 3.823130E-01,-1.547565E-01, 2.877884E+02,-3.502439E+00, 3.840145E+00
6.800E+01, 5.848525E+01, 2.443205E+02, 3.579945E+00, 8.335415E-03, 4.051077E-01,-3.549037E-01, 2.457235E+02,-3.580630E+01, 2.403988E+01
6.900E+01, 5.824796E+01, 2.497075E+02, 7.594937E+00, 8.875224E-03, 1.379850E-01,-5.366640E-01, 1.763641E+02,-2.288953E+01, 5.490217E+01
7.000E+01, 5.801872E+01, 2.595104E+02, 1.182771E+01, 8.649310E-03,-3.001987E-01,-5.714549E-01, 1.798809E+02, 2.814163E+01, 6.555467E+01
7.100E+01, 5.780082E+01, 2.733629E+02, 1.526003E+01, 7.728033E-03,-6.487358E-01,-4.542412E-01, 2.831101E+02, 6.592693E+01, 4.898625E+01
7.200E+01, 5.759583E+01, 2.900304E+02, 1.733568E+01, 6.569154E-03,-7.602766E-01,-2.886155E-01, 4.180153E+02, 6.164442E+01, 2.501228E+01
7.300E+01, 5.740365E+01, 3.080343E+02, 1.805442E+01, 5.559968E-03,-6.708578E-01,-1.622560E-01, 5.081875E+02, 2.978320E+01, 9.960773E+00
7.400E+01, 5.722312E+01, 3.261392E+02, 1.774503E+01, 4.845060E-03,-4.904244E-01,-9.600454E-02, 5.276680E+02,-3.990513E+00, 4.970143E+00
7.500E+01, 5.705273E+01, 3.435243E+02, 1.680086E+01, 4.405030E-03,-3.075988E-01,-7.314636E-02, 4.905505E+02,-2.644343E+01, 5.011411E+00
7.600E+01, 5.689096E+01, 3.597410E+02, 1.553962E+01, 4.161377E-03,-1.667944E-01,-7.152295E-02, 4.229034E+02,-3.611022E+01, 6.178794E+00
7.700E+01, 5.673645E+01, 3.746036E+02, 1.417381E+01, 4.035907E-03,-7.825784E-02,-7.643237E-02, 3.470797E+02,-3.670456E+01, 6.884516E+00
7.800E+01, 5.658805E+01, 3.880886E+02, 1.282945E+01, 3.970421E-03,-3.636492E-02,-8.116079E-02, 2.763992E+02,-3.236833E+01, 6.909190E+00
7.900E+01, 5.644482E+01, 4.002624E+02, 1.157354E+01, 3.925661E-03,-2.966465E-02,-8.293878E-02, 2.173038E+02,-2.598149E+01, 6.411220E+00
8.000E+01, 5.630601E+01, 4.112357E+02, 1.043652E+01, 3.879656E-03,-4.604620E-02,-8.151672E-02, 1.717728E+02,-1.931724E+01, 5.637502E+00
8.100E+01, 5.617098E+01, 4.211355E+02, 9.427474E+00, 3.820317E-03,-7.560713E-02,-7.753653E-02, 1.391874E+02,-1.328987E+01, 4.781343E+00
8.200E+01, 5.603925E+01, 4.300906E+02, 8.543755E+00, 3.743644E-03,-1.106591E-01,-7.196071E-02, 1.177489E+02,-8.238669E+00, 3.962432E+00
