# P (GPa) rho C11 C22 C33 C44 C55 C66 C12 C13 C23
0.48  4.188 463.2 1.7 512.5 2.5 429.1 0.5 189.7 0.6 167.2 0.4 128.7 1.7 142.6 1.4 131.1 1.0 162.3 1.2
1.62  4.207 467.8 1.6 520.8 2.4 437.3 0.5 191.9 0.6 169.0 0.3 132.4 1.7 144.8 1.3 133.7 1.0 165.5 1.1
11.66 4.366 505.8 1.8 592.8 2.5 508.6 0.4 209.3 0.4 182.7 0.3 164.6 1.4 162.8 1.2 155.9 0.9 192.7 1.2
15.89 4.429 520.7 2.1 622.6 3.1 538.2 0.6 215.9 0.4 187.8 0.2 177.9 1.4 169.8 1.4 164.7 1.1 203.7 1.4
21.25 4.506 538.7 2.7 659.9 4.1 575.5 0.8 223.7 0.4 193.7 0.2 194.5 1.5 178.2 1.7 175.6 1.5 217.3 1.8
25.06 4.559 551.0 3.2 686.1 4.9 601.9 1.0 228.9 0.4 197.5 0.3 206.2 1.7 183.8 2.1 183.1 1.8 226.7 2.2
31.76 4.649 571.7 4.2 731.8 6.4 648.0 1.4 237.4 0.4 203.5 0.4 226.5 2.0 193.3 2.7 195.7 2.4 242.9 2.9
35.44 4.697 582.5 4.7 756.8 7.3 673.2 1.6 241.7 0.5 206.4 0.4 237.5 2.3 198.2 3.1 202.5 2.7 251.6 3.3
40.17 4.757 596.0 5.5 788.5 8.5 705.5 1.9 246.9 0.6 209.8 0.5 251.5 2.6 204.2 3.6 210.9 3.2 262.4 3.8
