# Pressure (GPa) W_FeFeO (J/mol) W_FeOFe (J/mol)
1.000000000000000048e-04 6.291505286876668106e+04 6.521528405527855648e+04
2.777786666666666804e+01 3.509478248411075037e+04 5.154099064895998890e+04
5.555563333333333276e+01 1.089462750613384560e+04 3.964606601049371238e+04
8.333339999999999748e+01 -1.126168789229118556e+04 2.875573484649107559e+04
1.111111666666666764e+02 -3.202538567342532770e+04 1.854990680335481738e+04
1.388889333333333411e+02 -5.174827597722746577e+04 8.855659223950446176e+03
1.666666999999999916e+02 -7.064853999607291189e+04 -4.342488925833022222e+02
1.944444666666666990e+02 -8.887364440771719092e+04 -9.392300760514393914e+03
2.222222333333333495e+02 -1.065293448954792984e+05 -1.807047769501678704e+04
2.500000000000000000e+02 -1.236948519532271603e+05 -2.650771344903513091e+04
