# Pressure (GPa) Temperature (K) X FeO (mol fraction)
3.000000000000000000e+01 2.185779354216555930e+03 2.024903901435826103e-02
4.466666666666666430e+01 2.445930844978534424e+03 6.624464141545308160e-02
5.933333333333332860e+01 2.609329792266319600e+03 1.306994532156481592e-01
7.400000000000000000e+01 2.711074883933433739e+03 1.893622218103440391e-01
8.866666666666665719e+01 2.774979674299457201e+03 2.337699059759286158e-01
1.033333333333333286e+02 2.813514709462956944e+03 2.668226069449447513e-01
1.180000000000000000e+02 2.833590240778714360e+03 2.922509224822208429e-01
1.326666666666666572e+02 2.839539861273557108e+03 3.125385229455945879e-01
1.473333333333333144e+02 2.834352629902037279e+03 3.292149560968162803e-01
1.620000000000000000e+02 2.820222788956880777e+03 3.432416368790729977e-01
1.766666666666666572e+02 2.798827603438040114e+03 3.552483024003175172e-01
1.913333333333333144e+02 2.771485001188458682e+03 3.656653491512973919e-01
2.060000000000000000e+02 2.739251215670638430e+03 3.747985561433770929e-01
2.206666666666666572e+02 2.702985246526498031e+03 3.828726934112662850e-01
2.353333333333333144e+02 2.663393575198780127e+03 3.900579305775974670e-01
2.500000000000000000e+02 2.621062421388203802e+03 3.964864084915715181e-01
