# Pressures (GPa) Temperatures (K)
5.200000000000000178e+00 1.991269087585742454e+03
1.364226483781261123e+01 2.238467766195806689e+03
2.208452967562521962e+01 2.444301909509594680e+03
3.052679451343783512e+01 2.621983140717753486e+03
3.896905935125044351e+01 2.778826218475170208e+03
4.741132418906305901e+01 2.919250856819538058e+03
5.585358902687567451e+01 3.046144342697294633e+03
6.429585386468828290e+01 3.161519512935053626e+03
7.273811870250088418e+01 3.266855460132017015e+03
8.118038354031351389e+01 3.363286188411093462e+03
8.962264837812611518e+01 3.451711546211803579e+03
