# X_FeO (mol fraction) X_FeO (wt % O) Temperature (K)
7.625985753759675911e-02 2.138104916787079812e+00 2.542018064371611217e+03
1.055108203655335253e-01 2.934153611123542671e+00 2.610684273943480548e+03
1.446470609888779180e-01 3.979187392291155589e+00 2.679350483515349879e+03
1.946070173057297958e-01 5.280986573046156707e+00 2.748016693087219210e+03
2.532640711683012413e-01 6.765060402961744046e+00 2.816682902659088541e+03
3.155164663811294012e-01 8.290062905346596622e+00 2.885349112230957871e+03
3.765919915505200888e-01 9.738519414349360304e+00 2.954015321802827202e+03
4.342619072587679541e-01 1.106482841863401312e+01 3.022681531374696533e+03
4.882625178368529828e-01 1.227189264417448555e+01 3.091347740946565864e+03
5.391490418352088421e-01 1.337974127006064151e+01 3.160013950518435195e+03
5.876686178777902336e-01 1.441031086218557888e+01 3.228680160090304526e+03
6.345325432558321932e-01 1.538269685138968157e+01 3.297346369662173402e+03
6.803561231802784937e-01 1.631236698778808503e+01 3.366012579234042732e+03
7.256510764250390100e-01 1.721145201853789075e+01 3.434678788805912063e+03
7.708261608738729009e-01 1.808911995303027354e+01 3.503344998377781394e+03
8.161797402651532751e-01 1.895173353389113657e+01 3.572011207949650725e+03
8.618784958972594001e-01 1.980272870827315757e+01 3.640677417521520056e+03
9.079227738408768289e-01 2.064227350985585474e+01 3.709343627093389387e+03
9.541075451657038409e-01 2.146690540246504852e+01 3.778009836665258717e+03
1.000000000000019762e+00 2.226951578689535083e+01 3.846676046237128048e+03
