% Pressures (GPa)Volume (cm^3/mol)
0.0001 14.1630562338 
5.00009583333 13.6495280711 
10.0000916667 13.2052985381 
15.0000875 12.8157404165 
20.0000833333 12.4697095149 
25.0000791667 12.1589345017 
30.000075 11.8772305051 
35.0000708333 11.6198859788 
40.0000666667 11.3832429615 
45.0000625 11.1644104973 
50.0000583333 10.961066437 
55.0000541667 10.771317969 
60.00005 10.5936017063 
65.0000458333 10.4266108749 
70.0000416667 10.2692414005 
75.0000375 10.1205513966 
80.0000333333 9.97973030373 
85.0000291667 9.84607508118 
90.000025 9.71897161847 
95.0000208333 9.59788005846 
100.000016667 9.48232308533 
105.0000125 9.37187648341 
110.000008333 9.26616145455 
115.000004167 9.16483830942 
120.0 9.06760124351 
