% Pressures (GPa)Temperatures (K)
0.0001 1650.01362764 
5.00009583333 1974.10758061 
10.0000916667 2276.06177808 
15.0000875 2557.6640507 
20.0000833333 2820.59404008 
25.0000791667 3066.30561378 
30.000075 3296.07548332 
35.0000708333 3511.04589882 
40.0000666667 3712.25550361 
45.0000625 3900.66059631 
50.0000583333 4077.14932179 
55.0000541667 4242.55091956 
60.00005 4397.64167449 
65.0000458333 4543.14878253 
70.0000416667 4679.75298952 
75.0000375 4808.09058507 
80.0000333333 4928.75512372 
85.0000291667 5042.29909374 
90.000025 5149.23564751 
95.0000208333 5250.04043738 
100.000016667 5345.15355741 
105.0000125 5434.98156768 
110.000008333 5519.89956677 
115.000004167 5600.25327569 
120.0 5676.36109917 
