% P	T	Terr
0.0001  1780    20
76.1	3377	168.85
86	3526	176.3
85.75	3583.5	179.175
53.45	3066.5	153.325
52.85	3226.5	161.325
64.65	3180.5	159.025
76.5	3466	173.3
76.45	3436.5	171.825
99.9	3728.5	186.425
115.5	3869	193.45
117.5	3876	193.8
128.5	4012.5	200.625
136	4144.5	207.225
133.5	4183	209.15
158	4366	218.3
225     5100    500 # Nyugen et al., 2004
