# Pressures (GPa) Temperatures (K)
1.041028550262288555e+01 8.109424524251884350e+02
2.023844795485969428e+01 1.077792360793212538e+03
3.040097250711502497e+01 1.344642269161236754e+03
4.057573023309955573e+01 1.611492177529260971e+03
5.048060727957221872e+01 1.878342085897284960e+03
5.986021313237007035e+01 2.145191994265309404e+03
6.847218045991111524e+01 2.412041902633333393e+03
7.607174418567082341e+01 2.678891811001357382e+03
8.239147806044097422e+01 2.945741719369381826e+03
8.710922182461139585e+01 3.212591627737405815e+03
8.978960133665999876e+01 3.479441536105430259e+03
