# Pressures (GPa) Temperatures (K)
1.246157190419719818e+01 2.981499999999999773e+02
1.218626420394941867e+01 3.494292452425188458e+02
1.190368862708550068e+01 4.007084904850376574e+02
1.161985248496904077e+01 4.519877357275565259e+02
1.134442929428295876e+01 5.032669809700753376e+02
1.108754860599137260e+01 5.545462262125942061e+02
1.085890100674194336e+01 6.058254714551130746e+02
1.066768312462347446e+01 6.571047166976318294e+02
1.052287758471954859e+01 7.083839619401508116e+02
1.043371044818878168e+01 7.596632071826695665e+02
1.041028550184262791e+01 8.109424524251884350e+02
