% P T O
18 9 2140 11.1
19 9 2060 9.5
49 12 2580 13.4
50 5 2530 2.2
49 12 2570 15.6
49 12 2490 20
58 5 2530 7.6
53 13 2550 9.5
73 16 3220 15.6
93 5 3060 11.1
