4.000000000000000083e-02 -1.287059943291979458e+01
4.599999999999999922e-02 -1.264730520602586061e+01
5.200000000000000455e-02 -1.245238607942260955e+01
5.800000000000000294e-02 -1.227620320847957380e+01
6.400000000000000133e-02 -1.211201523210394093e+01
7.000000000000000666e-02 -1.195493505935651513e+01
7.600000000000001199e-02 -1.180131715489982547e+01
8.200000000000000344e-02 -1.164837824352152573e+01
8.799999999999999489e-02 -1.149395218259034301e+01
9.400000000000000022e-02 -1.133632573655434861e+01
1.000000000000000056e-01 -1.117412512607951669e+01
1.060000000000000109e-01 -1.100623554224785217e+01
1.120000000000000162e-01 -1.083174269275034796e+01
1.179999999999999938e-01 -1.064988944498432311e+01
1.239999999999999991e-01 -1.046004303836181570e+01
1.300000000000000044e-01 -1.026166983269032507e+01
1.360000000000000098e-01 -1.005431551236842580e+01
1.420000000000000151e-01 -9.837589287861147724e+00
1.479999999999999927e-01 -9.611151049607130403e+00
1.539999999999999980e-01 -9.374700709139803578e+00
1.600000000000000033e-01 -9.127969153256211499e+00
