4.677183426606545957e-02 7.913552162148369007e+02
4.673820106626491722e-02 8.004416640526885658e+02
4.670590333995283672e-02 8.095281118905401172e+02
4.667491090876407789e-02 8.186145597283917823e+02
4.664519135517775084e-02 8.277010075662434474e+02
4.661671068259654049e-02 8.367874554040949988e+02
4.658943384031721813e-02 8.458739032419466639e+02
4.656332514170480330e-02 8.549603510797983290e+02
4.653834859684002900e-02 8.640467989176499941e+02
4.651446817722804106e-02 8.731332467555015455e+02
4.649164802551308817e-02 8.822196945933532106e+02
4.646985262117109272e-02 8.913061424312048757e+02
4.644904691039952738e-02 9.003925902690564271e+02
4.642919640718856655e-02 9.094790381069080922e+02
4.641026727081176695e-02 9.185654859447597573e+02
4.639222636432616120e-02 9.276519337826114224e+02
4.637504129751257587e-02 9.367383816204629738e+02
4.635868045714097718e-02 9.458248294583146389e+02
4.634311302705484970e-02 9.549112772961663040e+02
4.632830899980944217e-02 9.639977251340178555e+02
4.631423918166799325e-02 9.730841729718695206e+02
4.630087519196113277e-02 9.821706208097211857e+02
4.628818945821255859e-02 9.912570686475728508e+02
4.627615520765404611e-02 1.000343516485424402e+03
4.626474645593825485e-02 1.009429964323276067e+03
4.625393799370658421e-02 1.018516412161127619e+03
4.624370537140842785e-02 1.027602859998979284e+03
4.623402488285899281e-02 1.036689307836830949e+03
4.622487354782234270e-02 1.045775755674682614e+03
4.621622909390388223e-02 1.054862203512534279e+03
4.620806993806003682e-02 1.063948651350385717e+03
4.620037516774866404e-02 1.073035099188237382e+03
4.619312452207169351e-02 1.082121547026089047e+03
4.618629837286936102e-02 1.091207994863940712e+03
4.617987770596121422e-02 1.100294442701792377e+03
4.617384410263092320e-02 1.109380890539644042e+03
4.616817972131070924e-02 1.118467338377495707e+03
4.616286727964080683e-02 1.127553786215347372e+03
4.615789003688908210e-02 1.136640234053198810e+03
4.615323177676944333e-02 1.145726681891050475e+03
4.614887679064128001e-02 1.154813129728902140e+03
4.614480986121938244e-02 1.163899577566753806e+03
4.614101624667199530e-02 1.172986025404605471e+03
4.613748166518094607e-02 1.182072473242456908e+03
4.613419227998782901e-02 1.191158921080308573e+03
4.613113468488427849e-02 1.200245368918160239e+03
4.612829589013167642e-02 1.209331816756011904e+03
4.612566330888223654e-02 1.218418264593863569e+03
4.612322474397601013e-02 1.227504712431715234e+03
4.612096837523638193e-02 1.236591160269566899e+03
4.611888274715703062e-02 1.245677608107418564e+03
4.611695675699567509e-02 1.254764055945270229e+03
4.611517964330946739e-02 1.263850503783121667e+03
4.611354097484365866e-02 1.272936951620973332e+03
4.611203063983682071e-02 1.282023399458824997e+03
4.611063883568000676e-02 1.291109847296676662e+03
4.610935605892807487e-02 1.300196295134528327e+03
4.610817309569870126e-02 1.309282742972379765e+03
4.610708101233984557e-02 1.318369190810231430e+03
4.610607114651421590e-02 1.327455638648083095e+03
4.610513509850999725e-02 1.336542086485934760e+03
4.610426472292039612e-02 1.345628534323786425e+03
4.610345212057653796e-02 1.354714982161638090e+03
4.610268963079056093e-02 1.363801429999489756e+03
4.610196982384406894e-02 1.372887877837341421e+03
4.610128549378544882e-02 1.381974325675193086e+03
4.610062965141259461e-02 1.391060773513044523e+03
4.609999551756849279e-02 1.400147221350896189e+03
4.609937651662421310e-02 1.409233669188747854e+03
4.609876627021547435e-02 1.418320117026599519e+03
4.609815859118504555e-02 1.427406564864450957e+03
4.609754747773786576e-02 1.436493012702302622e+03
4.609692710779444980e-02 1.445579460540154287e+03
4.609629183354413406e-02 1.454665908378005952e+03
4.609563617619061304e-02 1.463752356215857617e+03
4.609495482086467533e-02 1.472838804053709282e+03
4.609424261171257697e-02 1.481925251891560947e+03
4.609349454717293071e-02 1.491011699729412612e+03
4.609270577537305513e-02 1.500098147567264277e+03
4.609187158972893883e-02 1.509184595405115942e+03
4.609098742465445042e-02 1.518271043242967380e+03
4.609004885142842234e-02 1.527357491080819045e+03
4.608905157420783993e-02 1.536443938918670710e+03
4.608799142616426536e-02 1.545530386756522148e+03
4.608686436575104572e-02 1.554616834594373813e+03
4.608566647308331987e-02 1.563703282432225478e+03
4.608439394646413056e-02 1.572789730270077143e+03
4.608304309899935447e-02 1.581876178107928808e+03
4.608161035532520877e-02 1.590962625945780474e+03
4.608009224844789031e-02 1.600049073783632139e+03
4.607848541670933606e-02 1.609135521621483804e+03
4.607678660077696442e-02 1.618221969459335469e+03
4.607499264084280455e-02 1.627308417297187134e+03
4.607310047378798679e-02 1.636394865135038572e+03
4.607110713054285434e-02 1.645481312972890237e+03
4.606900973346172989e-02 1.654567760810741902e+03
4.606680549381581002e-02 1.663654208648593567e+03
4.606449170934512338e-02 1.672740656486445005e+03
4.606206576190419177e-02 1.681827104324296670e+03
4.605952511516453463e-02 1.690913552162148335e+03
4.605686731240643539e-02 1.700000000000000000e+03
