# Expt	Phase	Comp	P[GPa]	T [C]	buffer 	Oxygens	Si	Si unc	Al	Al unc	Fe(tot) Fe unc	Mo	Mo unc	Mg	Mg unc	Ca	Ca unc	Na	Na unc	Re	Total	Fe3/Fetotal	Fe3/Fetotal unc
Z1699	Re	MORB	20	1600	Re	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0	0
Z1699	ReO2	MORB	20	1600	Re	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0	0
																								
H4560	xmj_gt	MORB	20	1800	Re	12	3.370	0.060	1.561	0.026	0.668	0.012	0.000	0.000	0.976	0.011	1.052	0.016	0.375	0.014	0.000	8.001	0.15	0.02
H4560	cpx	MORB	20	1800	Re	6	2.007	0.035	0.701	0.021	0.115	0.009	0.000	0.000	0.247	0.005	0.238	0.011	0.669	0.034	0.000	3.977	0	0
# above datum was originally labelled hpx, but has loads of jd component
H4560	stv	MORB	20	1800	Re	2	0.982	0.020	0.024	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.006	0	0
H4560	Re	MORB	20	1800	Re	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0	0
H4560	ReO2	MORB	20	1800	Re	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0	0

# Not very useful assemblage, plus low cation totals for gt
#Z1785	gt	MORB	20	1800	Mo	12	3.686	0.145	1.397	0.060	0.595	0.024	0.000	0.000	0.851	0.043	0.906	0.039	0.324	0.024	0.000	7.759	0.08	0.04
#Z1785	Mo	MORB	20	1800	Mo	2	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0	0
#Z1785	MoO2	MORB	20	1800	Mo	2	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0	0

# Not very useful assemblage, plus low cation totals for gt
#Z1786	gt	MORB	20	1800	Fe	12	3.619	0.080	1.402	0.034	0.620	0.030	0.000	0.000	0.876	0.032	0.963	0.047	0.352	0.042	0.000	7.831	0.11	0.06
#Z1786	fcc_iron	MORB	20	1800	Fe	1	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0	0
																								
