# X_S (core, atomic fraction), Fe3+/sumFe (gt), majorite_fraction (gt), S (mantle, ppm)
1.000000000000000021e-02 3.474680525232426431e-01 6.389383743473615596e-01 5.347202489560492467e+01
1.979999999999999816e-02 3.481029215784873232e-01 6.386866566396617317e-01 1.066765657070238973e+02
2.960000000000000131e-02 3.487209092527090437e-01 6.384414407167636751e-01 1.606756940930872304e+02
3.939999999999999752e-02 3.493225209962292355e-01 6.382025414087135751e-01 2.154705462085069314e+02
4.920000000000000068e-02 3.499081329424901243e-01 6.379698239259925518e-01 2.710625321785533401e+02
5.900000000000000383e-02 3.504782501180152554e-01 6.377431013632871570e-01 3.274535567522640918e+02
6.880000000000000004e-02 3.510334926603936867e-01 6.375221400422145246e-01 3.846461642940587353e+02
7.859999999999998932e-02 3.515746612127192416e-01 6.373066333402980232e-01 4.426438179032857079e+02
8.839999999999999247e-02 3.521027401618904151e-01 6.370962002266346014e-01 5.014511487861706200e+02
9.819999999999999563e-02 3.526189821990129425e-01 6.368903513433179508e-01 5.610744117959962978e+02
1.079999999999999988e-01 3.531248399931358195e-01 6.366885160057006443e-01 6.215216767820966197e+02
1.177999999999999881e-01 3.536220239446546953e-01 6.364900189791090623e-01 6.828032908955880202e+02
1.275999999999999912e-01 3.541126851677348641e-01 6.362940071049024704e-01 7.449328340278724454e+02
1.373999999999999944e-01 3.545992366488588954e-01 6.360995203603393433e-01 8.079271446390609981e+02
1.471999999999999975e-01 3.550845478947575184e-01 6.359054137333544077e-01 8.718074530651630312e+02
1.570000000000000007e-01 3.555716896426014406e-01 6.357104589100995851e-01 9.365990728833983212e+02
1.668000000000000038e-01 3.560654049832811530e-01 6.355127547632765106e-01 1.002337965897877780e+03
1.766000000000000070e-01 3.565693127973387777e-01 6.353108461428994547e-01 1.069060621599958040e+03
1.864000000000000101e-01 3.570888661997171365e-01 6.351025385586577254e-01 1.136816754482661509e+03
1.962000000000000133e-01 3.576300322458355052e-01 6.348854254870450742e-01 1.205665382931023714e+03
2.060000000000000164e-01 3.581997151144198921e-01 6.346567171424740694e-01 1.275678050644179393e+03
2.157999999999999918e-01 3.588056517169369575e-01 6.344132804570349338e-01 1.346939863822258530e+03
2.255999999999999950e-01 3.594569716182020036e-01 6.341514113957635868e-01 1.419554362094977932e+03
2.353999999999999981e-01 3.601640126210390314e-01 6.338669054379492129e-01 1.493644849554933444e+03
2.452000000000000013e-01 3.609384799935423382e-01 6.335549888806211172e-01 1.569357776771272029e+03
2.550000000000000044e-01 3.617941470473555188e-01 6.332100305217133185e-01 1.646870264656424524e+03
2.647999999999999798e-01 3.627463861092550812e-01 6.328257222030373441e-01 1.726390788028586940e+03
2.746000000000000107e-01 3.638132178434991260e-01 6.323946447796932047e-01 1.808170588387317139e+03
2.843999999999999861e-01 3.650148744113021482e-01 6.319084297481567525e-01 1.892505869263951581e+03
2.942000000000000171e-01 3.663748926326954036e-01 6.313572984117845621e-01 1.979752046480345143e+03
3.039999999999999925e-01 3.679204282426880024e-01 6.307299084171942294e-01 2.070334195676701256e+03
3.138000000000000234e-01 3.696824231415709039e-01 6.300132521501579097e-01 2.164757675944348648e+03
3.235999999999999988e-01 3.716967800129400978e-01 6.291921349282069142e-01 2.263629461551279746e+03
3.333999999999999742e-01 3.740054536244896144e-01 6.282486693597918448e-01 2.367682706614784365e+03
3.432000000000000051e-01 3.766553541762514001e-01 6.271626456062864285e-01 2.477783885540023675e+03
3.529999999999999805e-01 3.797034577148110657e-01 6.259093348611390883e-01 2.595004629527119050e+03
3.628000000000000114e-01 3.832160957986672778e-01 6.244593050026834291e-01 2.720660427908194833e+03
3.725999999999999868e-01 3.872667266674144626e-01 6.227804278827141493e-01 2.856267597118914182e+03
3.824000000000000177e-01 3.919461085483889051e-01 6.208315810066498130e-01 3.003782053048318176e+03
3.921999999999999931e-01 3.973595657831793804e-01 6.185646466362874074e-01 3.165584740635537855e+03
4.020000000000000240e-01 4.036312016855700957e-01 6.159219787066213536e-01 3.344630713141737033e+03
4.117999999999999994e-01 4.109072380786676915e-01 6.128343209812007197e-01 3.544607256496846276e+03
4.215999999999999748e-01 4.193595340276832784e-01 6.092202687988066412e-01 3.770095616410221282e+03
4.314000000000000057e-01 4.291871868540583224e-01 6.049807426180955350e-01 4.026889781035411488e+03
4.411999999999999811e-01 4.406155073474773420e-01 6.000033427960850263e-01 4.322113543630572167e+03
4.510000000000000120e-01 4.538843524415803743e-01 5.941646580088569829e-01 4.664392603929486540e+03
4.607999999999999874e-01 4.692332757477555849e-01 5.873380993041146247e-01 5.063940337962194462e+03
4.706000000000000183e-01 4.868475117396371954e-01 5.794205357534389922e-01 5.531726416844442610e+03
4.803999999999999937e-01 5.068128053690075241e-01 5.703593757443194967e-01 6.078490803630471419e+03
4.901999999999999691e-01 5.290764583013382039e-01 5.601801490587927645e-01 6.713248388817225532e+03
5.000000000000000000e-01 5.534226987105632656e-01 5.490097948539520711e-01 7.441382766943329443e+03
