1.000000000000000048e-04 1.668737689589368983e+03
5.000949999999999562e-01 1.716040583189022527e+03
1.000089999999999923e+00 1.755021740654903624e+03
1.500084999999999891e+00 1.789282236548062428e+03
2.000080000000000080e+00 1.820505264518902095e+03
2.500074999999999825e+00 1.849608668969601922e+03
3.000070000000000014e+00 1.877143724607140712e+03
3.500065000000000204e+00 1.903464730684607957e+03
4.000060000000000393e+00 1.928811264159046459e+03
4.500054999999999694e+00 1.953351940075859602e+03
5.000049999999999883e+00 1.977209365525151952e+03
5.500045000000000073e+00 2.000475163542158271e+03
6.000040000000000262e+00 2.023219424173165407e+03
6.500034999999999563e+00 2.045496869720388304e+03
7.000029999999999752e+00 2.067351001663501847e+03
7.500024999999999942e+00 2.088816964191274110e+03
8.000019999999999243e+00 2.109923567092078883e+03
8.500014999999999432e+00 2.130694743646740335e+03
9.000009999999999621e+00 2.151150620091703786e+03
9.500004999999999811e+00 2.171308312643362115e+03
1.000000000000000000e+01 2.191182529990404873e+03
