# Pressures (GPa)   Temperatures (K)   Densities (kg/m^3), Vps (km/s)
0.000000000000000000e+00 1.810997135758177819e+03 7.019001809909682379e+03 3.953516543230455227e+03
1.000000000000000000e+00 1.839267481512610630e+03 7.081947834027829231e+03 4.018272034949583940e+03
2.000000000000000000e+00 1.866830605072946810e+03 7.142931208179232272e+03 4.080767960338063858e+03
3.000000000000000000e+00 1.893736950036237204e+03 7.202104587343960702e+03 4.141194048646151714e+03
4.000000000000000000e+00 1.920031104210925150e+03 7.259602131749565160e+03 4.199715695595916259e+03
5.000000000000000000e+00 1.945752718347345080e+03 7.315542483005423492e+03 4.256478123698639138e+03
6.000000000000000000e+00 1.970937246574125538e+03 7.370031152864600699e+03 4.311609595273967898e+03
7.000000000000000000e+00 1.995616549202879241e+03 7.423162460198067492e+03 4.365224020975402709e+03
8.000000000000000000e+00 2.019819388021376426e+03 7.475021116290075042e+03 4.417423080643085086e+03
9.000000000000000000e+00 2.043571836687499626e+03 7.525683533378608445e+03 4.468297956495148355e+03
1.000000000000000000e+01 2.066897623413861311e+03 7.575218913214189342e+03 4.517930769987136046e+03
1.100000000000000000e+01 2.089818419154949424e+03 7.623690159152077285e+03 4.566395774953748514e+03
1.200000000000000000e+01 2.112354081562424653e+03 7.671154645479219653e+03 4.613760356995319853e+03
1.300000000000000000e+01 2.134522862758825795e+03 7.717664870332177088e+03 4.660085879200534691e+03
1.400000000000000000e+01 2.156341587300592892e+03 7.763269013003213331e+03 4.705428397017456518e+03
1.500000000000000000e+01 2.177825805413783655e+03 7.808011412182185268e+03 4.749839271790940074e+03
1.600000000000000000e+01 2.198989925590175972e+03 7.851932978403581728e+03 4.793365692350007521e+03
1.700000000000000000e+01 2.219847329854256714e+03 7.895071551416181137e+03 4.836051128876695657e+03
1.800000000000000000e+01 2.240410474400613566e+03 7.937462211191043934e+03 4.877935725258712409e+03
1.900000000000000000e+01 2.260690977816763279e+03 7.979137549700605632e+03 4.919056637257387592e+03
2.000000000000000000e+01 2.280699698720175093e+03 8.020127909342005296e+03 4.959448303370929352e+03
2.100000000000000000e+01 2.300446804324941240e+03 8.060461592861958707e+03 4.999142830186647188e+03
2.200000000000000000e+01 2.319941831210874170e+03 8.100165048843176010e+03 5.038170011415058980e+03
2.300000000000000000e+01 2.339193739348129839e+03 8.139263036119084973e+03 5.076557690961431035e+03
2.400000000000000000e+01 2.358210960279769097e+03 8.177778769977965567e+03 5.114331893890141146e+03
2.500000000000000000e+01 2.377001440216474748e+03 8.215734052552255889e+03 5.151516987332065582e+03
2.600000000000000000e+01 2.395572678687968164e+03 8.253149389431842792e+03 5.188135821178141668e+03
2.700000000000000000e+01 2.413931763300515286e+03 8.290044094235719967e+03 5.224209856553056852e+03
2.800000000000000000e+01 2.432085401071383785e+03 8.326436382624833641e+03 5.259759277691453462e+03
2.900000000000000000e+01 2.450039946744985173e+03 8.362343457027673139e+03 5.294803095666379704e+03
3.000000000000000000e+01 2.467801428439916435e+03 8.397781583173717081e+03 5.329359240125303586e+03
3.100000000000000000e+01 2.485375570929339119e+03 8.432766159380345925e+03 5.363444641125137423e+03
3.200000000000000000e+01 2.502767816817249241e+03 8.467311779412770193e+03 5.397075305345527340e+03
3.300000000000000000e+01 2.519983345839360481e+03 8.501432289629319712e+03 5.430266383108444643e+03
3.400000000000000000e+01 2.537027092488555809e+03 8.535140841033055040e+03 5.463032231401546596e+03
3.500000000000000000e+01 2.553903762139963419e+03 8.568449936772654837e+03 5.495386468708909888e+03
3.600000000000000000e+01 2.570617845829163798e+03 8.601371475568528695e+03 5.527342026454637562e+03
3.700000000000000000e+01 2.587173633819897987e+03 8.633916791482137342e+03 5.558911197048664690e+03
3.800000000000000000e+01 2.603575228079726458e+03 8.666096690397509519e+03 5.590105674626479413e+03
3.900000000000000000e+01 2.619826553770336886e+03 8.697921483540025292e+03 5.620936595909215612e+03
4.000000000000000000e+01 2.635931369846086909e+03 8.729401018320844742e+03 5.651414576295473125e+03
4.100000000000000000e+01 2.651893278844329416e+03 8.760544706762535498e+03 5.681549740765542992e+03
4.200000000000000000e+01 2.667715735941870207e+03 8.791361551733170927e+03 5.711351757239484868e+03
4.300000000000000000e+01 2.683402057343981596e+03 8.821860171191490736e+03 5.740829862794385008e+03
4.400000000000000000e+01 2.698955428065372416e+03 8.852048820623871507e+03 5.769992890084890860e+03
4.500000000000000000e+01 2.714378909156299869e+03 8.881935413834815336e+03 5.798849291142188122e+03
4.600000000000000000e+01 2.729675444421677639e+03 8.911527542235942747e+03 5.827407160418966669e+03
4.700000000000000000e+01 2.744847866676145259e+03 8.940832492763516711e+03 5.855674253979421337e+03
4.800000000000000000e+01 2.759898903573799089e+03 8.969857264541620680e+03 5.883658009711364684e+03
4.900000000000000000e+01 2.774831183047644117e+03 8.998608584396273727e+03 5.911365564486062794e+03
5.000000000000000000e+01 2.789647238390238272e+03 9.027092921315706917e+03 5.938803771355674144e+03
5.100000000000000000e+01 2.804349513004262462e+03 9.055316499942779046e+03 5.965979213494977557e+03
5.200000000000000000e+01 2.818940364848915124e+03 9.083285313177180797e+03 5.992898220204069730e+03
5.300000000000000000e+01 2.833422070605704448e+03 9.111005133958204169e+03 6.019566879008329124e+03
5.400000000000000000e+01 2.847796829585048272e+03 9.138481526291932823e+03 6.045991049015746285e+03
5.500000000000000000e+01 2.862066767393246664e+03 9.165719855581131924e+03 6.072176372243570768e+03
5.600000000000000000e+01 2.876233939378117611e+03 9.192725298311836013e+03 6.098128252216077271e+03
