>>
1.0 72.0610026113 91.3625689564 64.612694 62.000006 0.0
3.0101010101 67.2316987687 84.0813697251 63.426734404 60.1909150909 0.0
5.0202020202 62.9359461351 77.6124210834 62.2407748081 58.3818241818 0.0
7.0303030303 59.0795957 71.8236703004 61.0548152121 56.5727332727 0.0
9.0404040404 55.5910807847 66.6122532694 59.8688556162 54.7636423636 0.0
11.0505050505 52.4147069614 61.8963630152 58.6828960202 52.9545514545 0.0
13.0606060606 49.5062803551 57.6098172289 57.4969364242 51.1454605455 0.0
15.0707070707 46.8301521233 53.6982982423 56.3109768283 49.3363696364 0.0
17.0808080808 44.357158415 50.1166740092 55.1250172323 47.5272787273 0.0
19.0909090909 42.0631470876 46.8270424213 53.9390576364 45.7181878182 0.0
21.101010101 39.9279006038 43.7972738547 52.7530980404 43.9090969091 0.0
23.1111111111 37.9343333873 40.9999054684 51.5671384444 42.100006 0.0
25.1212121212 36.0678835961 38.4112891816 50.3811788485 40.2909150909 0.0
27.1313131313 34.3160453361 36.0109260348 49.1952192525 38.4818241818 0.0
29.1414141414 32.6680040908 33.780939756 48.0092596566 36.6727332727 0.0
31.1515151515 31.1143491932 31.7056558234 46.8233000606 34.8636423636 0.0
33.1616161616 29.6468446057 29.7712615317 45.6373404646 33.0545514545 0.0
35.1717171717 28.2582443891 27.9655289917 44.4513808687 31.2454605455 0.0
37.1818181818 26.9421428132 26.2775875528 43.2654212727 29.4363696364 0.0
39.1919191919 25.6928516055 24.6977354182 42.0794616768 27.6272787273 0.0
41.202020202 24.5052986616 23.2172826184 40.8935020808 25.8181878182 0.0
43.2121212121 23.3749438806 21.8284192844 39.7075424848 24.0090969091 0.0
45.2222222222 22.2977087761 20.5241044859 38.5215828889 22.200006 0.0
47.2323232323 21.2699172529 19.2979719063 37.3356232929 20.3909150909 0.0
49.2424242424 20.2882454975 18.144249391 36.149663697 18.5818241818 0.0
51.2525252525 19.3496793576 17.0576899982 34.963704101 16.7727332727 0.0
53.2626262626 18.4514779119 16.0335126404 33.7777445051 14.9636423636 0.0
55.2727272727 17.5911421881 15.0673507672 32.5917849091 13.1545514545 0.0
57.2828282828 16.7663881835 14.1552078205 31.4058253131 11.3454605455 0.0
59.2929292929 15.9751235021 13.2934184257 30.2198657172 9.53636963636 0.0
61.303030303 15.2154270438 12.4786144582 29.0339061212 7.72727872727 0.0
63.3131313131 14.4855312835 11.707695273 27.8479465253 5.91818781818 0.0
65.3232323232 13.7838067551 10.9778015048 26.6619869293 4.10909690909 0.0
67.3333333333 13.1087484223 10.2862919388 25.4760273333 2.300006 0.0
69.3434343434 12.458963668 9.63072303521 24.2900677374 0.490915090909 0.0
71.3535353535 11.83316168 9.00883075172 23.1041081414 -1.31817581818 0.0
73.3636363636 11.230144043 8.41851436558 21.9181485455 -3.12726672727 0.0
75.3737373737 10.6487963775 7.85782203829 20.7321889495 -4.93635763636 0.0
77.3838383838 10.0880808904 7.32493790505 19.5462293535 -6.74544854545 0.0
79.3939393939 9.54702972069 6.8181705016 18.3602697576 -8.55453945455 0.0
81.404040404 9.02473898179 6.33594236729 17.1743101616 -10.3636303636 0.0
83.4141414141 8.52036341563 5.8767806853 15.9883505657 -12.1727212727 0.0
85.4242424242 8.03311158491 5.43930883991 14.8023909697 -13.9818121818 0.0
87.4343434343 7.56224154059 5.02223878601 13.6164313737 -15.7909030909 0.0
89.4444444444 7.10705690971 4.6243641403 12.4304717778 -17.599994 0.0
91.4545454545 6.66690335603 4.24455391458 11.2445121818 -19.4090849091 0.0
93.4646464646 6.24116537206 3.88174682202 10.0585525859 -21.2181758182 0.0
95.4747474747 5.82926336618 3.53494609513 8.8725929899 -23.0272667273 0.0
97.4848484848 5.43065101329 3.20321476246 7.68663339394 -24.8363576364 0.0
99.4949494949 5.044812841 2.88567133637 6.50067379798 -26.6454485455 0.0
101.505050505 4.67126202714 2.58148587069 5.31471420202 -28.4545394545 0.0
103.515151515 4.30953838682 2.28987635107 4.12875460606 -30.2636303636 0.0
105.525252525 3.95920652997 2.01010538566 2.9427950101 -32.0727212727 0.0
107.535353535 3.6198541727 1.74147716702 1.75683541414 -33.8818121818 0.0
109.545454545 3.2910905872 1.48333467933 0.570875818182 -35.6909030909 0.0
111.555555556 2.9725451772 1.23505712809 -0.615083777778 -37.499994 0.0
113.565656566 2.66386616688 0.996057571581 -1.80104337374 -39.3090849091 0.0
115.575757576 2.3647193928 0.765780735786 -2.9870029697 -41.1181758182 0.0
117.585858586 2.07478718929 0.543700996221 -4.17296256566 -42.9272667273 0.0
119.595959596 1.79376735901 0.329320511984 -5.35892216162 -44.7363576364 0.0
121.606060606 1.52137222092 0.122167498557 -6.54488175758 -46.5454485455 0.0
123.616161616 1.25732772892 -0.0782053724932 -7.73084135354 -48.3545394545 0.0
125.626262626 1.00137265506 -0.272222457768 -8.91680094949 -50.1636303636 0.0
127.636363636 0.753257831741 -0.460286519979 -10.1027605455 -51.9727212727 0.0
129.646464646 0.51274544795 -0.64278000846 -11.2887201414 -53.7818121818 0.0
131.656565657 0.279608395021 -0.820066250172 -12.4746797374 -55.5909030909 0.0
133.666666667 0.0536296578702 -0.992490558455 -13.6606393333 -57.399994 0.0
135.676767677 -0.165398252074 -1.16038126621 -14.8465989293 -59.2090849091 0.0
137.686868687 -0.377673825386 -1.32405068923 -16.0325585253 -61.0181758182 0.0
139.696969697 -0.583387047962 -1.4837960255 -17.2185181212 -62.8272667273 0.0
141.707070707 -0.782719861602 -1.63990019505 -18.4044777172 -64.6363576364 0.0
143.717171717 -0.975846594582 -1.79263262517 -19.5904373131 -66.4454485455 0.0
145.727272727 -1.16293436438 -1.94224998487 -20.7763969091 -68.2545394545 0.0
147.737373737 -1.34414345476 -2.08899687264 -21.9623565051 -70.0636303636 0.0
149.747474747 -1.51962766905 -2.23310646068 -23.148316101 -71.8727212727 0.0
151.757575758 -1.68953466143 -2.37480109898 -24.334275697 -73.6818121818 0.0
153.767676768 -1.85400624777 -2.51429288201 -25.5202352929 -75.4909030909 0.0
155.777777778 -2.01317869749 -2.65178418088 -26.7061948889 -77.299994 0.0
157.787878788 -2.167183008 -2.78746814306 -27.8921544848 -79.1090849091 0.0
159.797979798 -2.31614516247 -2.92152916235 -29.0781140808 -80.9181758182 0.0
161.808080808 -2.46018637274 -3.05414332088 -30.2640736768 -82.7272667273 0.0
163.818181818 -2.59942330776 -3.1854788051 -31.4500332727 -84.5363576364 0.0
165.828282828 -2.73396830902 -3.31569629756 -32.6359928687 -86.3454485455 0.0
167.838383838 -2.86392959362 -3.4449493462 -33.8219524646 -88.1545394545 0.0
169.848484848 -2.98941144584 -3.5733847124 -35.0079120606 -89.9636303636 0.0
171.858585859 -3.11051439799 -3.70114269946 -36.1938716566 -91.7727212727 0.0
173.868686869 -3.22733540122 -3.82835746252 -37.3798312525 -93.5818121818 0.0
175.878787879 -3.33996798699 -3.95515730143 -38.5657908485 -95.3909030909 0.0
177.888888889 -3.44850241977 -4.08166493733 -39.7517504444 -97.199994 0.0
179.898989899 -3.55302584147 -4.20799777422 -40.9377100404 -99.0090849091 0.0
181.909090909 -3.65362240822 -4.33426814636 -42.1236696364 -100.818175818 0.0
183.919191919 -3.75037341992 -4.46058355241 -43.3096292323 -102.627266727 0.0
185.929292929 -3.84335744304 -4.587046877 -44.4955888283 -104.436357636 0.0
187.939393939 -3.93265042698 -4.71375660083 -45.6815484242 -106.245448545 0.0
189.949494949 -4.01832581454 -4.84080699956 -46.8675080202 -108.054539455 0.0
191.95959596 -4.1004546468 -4.96828833252 -48.0534676162 -109.863630364 0.0
193.96969697 -4.17910566254 -5.09628702162 -49.2394272121 -111.672721273 0.0
195.97979798 -4.25434539293 -5.22488582122 -50.4253868081 -113.481812182 0.0
197.98989899 -4.32623825137 -5.35416397929 -51.611346404 -115.290903091 0.0
200.0 -4.39484661897 -5.48419739052 -52.797306 -117.099994 0.0
>>
1.0 81.2550664419 106.241136859 33.490694 53.022006 0.0
3.0101010101 74.5160646498 96.1591348918 32.304734404 51.2129150909 0.0
5.0202020202 68.7873592993 87.5163997318 31.1187748081 49.4038241818 0.0
7.0303030303 63.8251506176 80.0009070454 29.9328152121 47.5947332727 0.0
9.0404040404 59.4653506405 73.3943828032 28.7468556162 45.7856423636 0.0
11.0505050505 55.591560737 67.536728031 27.5608960202 43.9765514545 0.0
13.0606060606 52.1179620391 62.3064105747 26.3749364242 42.1674605455 0.0
15.0707070707 48.9793652837 57.6087158142 25.1889768283 40.3583696364 0.0
17.0808080808 46.1250531251 53.3682668405 24.0030172323 38.5492787273 0.0
19.0909090909 43.514782537 49.5240377223 22.8170576364 36.7401878182 0.0
21.101010101 41.1160884345 46.0259053294 21.6310980404 34.9310969091 0.0
23.1111111111 38.902407036 42.8321931762 20.4451384444 33.122006 0.0
25.1212121212 36.8517349767 39.9078781329 19.2591788485 31.3129150909 0.0
27.1313131313 34.9456495185 37.2232534144 18.0732192525 29.5038241818 0.0
29.1414141414 33.1685786146 34.7529136437 16.8872596566 27.6947332727 0.0
