1.0 72.1583041044 91.4985577512 62.000006 64.612694 0.0
3.0101010101 67.3081524296 84.2111731377 60.1909150909 63.426734404 0.0
5.0202020202 62.9942632271 77.7355326559 58.3818241818 62.2407748081 0.0
7.0303030303 59.1220677688 71.9396832082 56.5727332727 61.0548152121 0.0
9.0404040404 55.6196624946 66.7208439529 54.7636423636 59.8688556162 0.0
11.0505050505 52.4310789079 61.9972778306 52.9545514545 58.6828960202 0.0
13.0606060606 49.5118975254 57.7028615149 51.1454605455 57.4969364242 0.0
15.0707070707 46.8262818501 53.7833273158 49.3363696364 56.3109768283 0.0
17.0808080808 44.3449104995 50.1935857077 47.5272787273 55.1250172323 0.0
19.0909090909 42.0434979905 46.8957708889 45.7181878182 53.9390576364 0.0
21.101010101 39.9017130799 43.8577843384 43.9090969091 52.7530980404 0.0
23.1111111111 37.9023725742 41.0521899357 42.100006 51.5671384444 0.0
25.1212121212 36.0308303129 38.4553626123 40.2909150909 50.3811788485 0.0
27.1313131313 34.2745071624 36.0468232693 38.4818241818 49.1952192525 0.0
29.1414141414 32.6225246637 33.8087128045 36.6727332727 48.0092596566 0.0
31.1515151515 31.0654160611 31.7253715602 34.8636423636 46.8233000606 0.0
33.1616161616 29.5948959037 29.7829997114 33.0545514545 45.6373404646 0.0
35.1717171717 28.2036745447 27.9693805368 31.2454605455 44.4513808687 0.0
37.1818181818 26.8853074494 26.2736530714 29.4363696364 43.2654212727 0.0
39.1919191919 25.6340717744 24.6861239159 27.6272787273 42.0794616768 0.0
41.202020202 24.444864517 23.1981103768 25.8181878182 40.8935020808 0.0
43.2121212121 23.3131178772 21.8018088819 24.0090969091 39.7075424848 0.0
45.2222222222 22.2347284681 20.4901839405 22.200006 38.5215828889 0.0
47.2323232323 21.2059977504 19.256873924 20.3909150909 37.3356232929 0.0
49.2424242424 20.2235816311 18.0961107048 18.5818241818 36.149663697 0.0
51.2525252525 19.2844475913 17.0026507863 16.7727332727 34.963704101 0.0
53.2626262626 18.3858380402 15.9717160132 14.9636423636 33.7777445051 0.0
55.2727272727 17.5252388444 14.9989423136 13.1545514545 32.5917849091 0.0
57.2828282828 16.7003521859 14.080335207 11.3454605455 31.4058253131 0.0
59.2929292929 15.9090730569 13.212231041 9.53636963636 30.2198657172 0.0
61.303030303 15.1494688239 12.3912630982 7.72727872727 29.0339061212 0.0
63.3131313131 14.4197613982 11.614331861 5.91818781818 27.8479465253 0.0
65.3232323232 13.7183116231 10.8785788433 4.10909690909 26.6619869293 0.0
67.3333333333 13.0436055596 10.1813634883 2.300006 25.4760273333 0.0
69.3434343434 12.3942424008 9.52024271795 0.490915090909 24.2900677374 0.0
71.3535353535 11.7689237909 8.89295277672 -1.31817581818 23.1041081414 0.0
73.3636363636 11.1664443575 8.29739307309 -3.12726672727 21.9181485455 0.0
75.3737373737 10.5856832975 7.73161176121 -4.93635763636 20.7321889495 0.0
77.3838383838 10.0255968803 7.19379284563 -6.74544854545 19.5462293535 0.0
79.3939393939 9.48521175125 6.68224462171 -8.55453945455 18.3602697576 0.0
81.404040404 8.96361893554 6.19538929079 -10.3636303636 17.1743101616 0.0
83.4141414141 8.45996845832 5.73175361131 -12.1727212727 15.9883505657 0.0
85.4242424242 7.97346450587 5.28996046572 -13.9818121818 14.8023909697 0.0
