0.0001 6.70801824585 7.00363693278 6.99664338112
0.250099 6.7287145503 7.02272494567 7.01664544206
0.500098 6.74927553924 7.04169220745 7.03652392056
0.750097 6.76970320259 7.06054051556 7.0562805759
1.000096 6.78999948403 7.07927162361 7.07591712696
1.250095 6.81016628247 7.09788724287 7.09543525354
1.500094 6.83020545345 7.11638904369 7.11483659758
1.750093 6.85011881051 7.13477865687 7.13412276434
2.000092 6.86990812645 7.15305767494 7.15329532351
2.250091 6.88957513462 7.17122765343 7.17235581036
2.50009 6.9091215301 7.18929011209 7.19130572674
2.750089 6.92854897082 7.20724653598 7.21014654208
3.000088 6.94785907873 7.22509837661 7.22887969441
3.250087 6.96705344082 7.242847053 7.24750659126
3.500086 6.98613361016 7.26049395268 7.26602861052
3.750085 7.00510110691 7.27804043265 7.28444710139
4.000084 7.02395741923 7.29548782036 7.30276338512
4.250083 7.04270400424 7.31283741455 7.32097875586
4.500082 7.06134228888 7.33009048616 7.33909448142
4.750081 7.07987367075 7.34724827916 7.35711180402
5.00008 7.09829951898 7.36431201129 7.37503194098
5.250079 7.11662117497 7.38128287492 7.39285608544
5.500078 7.13483995319 7.3981620377 7.410585407
5.750077 7.1529571419 7.41495064334 7.42822105239
6.000076 7.17097400387 7.43164981226 7.44576414605
6.250075 7.18889177708 7.44826064226 7.46321579078
6.500074 7.20671167534 7.46478420916 7.48057706827
6.750073 7.224434889 7.4812215674 7.49784903968
7.000072 7.24206258552 7.49757375065 7.51503274619
7.250071 7.25959591008 7.51384177238 7.53212920948
7.50007 7.27703598618 7.5300266264 7.54913943228
7.750069 7.29438391616 7.54612928739 7.56606439886
8.000068 7.31164078179 7.56215071141 7.58290507542
8.250067 7.32880764477 7.57809183643 7.59966241067
8.500066 7.34588554725 7.59395358277 7.61633733616
8.750065 7.36287551228 7.60973685356 7.63293076678
9.000064 7.37977854437 7.62544253524 7.64944360112
9.250063 7.39659562985 7.64107149791 7.66587672191
9.500062 7.4133277374 7.65662459583 7.68223099641
9.750061 7.42997581844 7.67210266776 7.69850727674
10.00006 7.44654080756 7.68750653739 7.71470640029
10.250059 7.46302362293 7.7028370137 7.73082919004
10.500058 7.47942516668 7.71809489134 7.74687645493
10.750057 7.49574632531 7.73328095097 7.76284899018
11.000056 7.51198797001 7.7483959596 7.7787475776
11.250055 7.52815095709 7.76344067094 7.79457298592
11.500054 7.54423612827 7.77841582571 7.81032597108
11.750053 7.56024431104 7.79332215197 7.82600727653
12.000052 7.576176319 7.80816036538 7.84161763351
12.250051 7.59203295214 7.82293116953 7.85715776133
12.50005 7.60781499721 7.83763525623 7.87262836765
12.750049 7.62352322797 7.85227330576 7.8880301487
13.000048 7.63915840549 7.86684598713 7.9033637896
13.250047 7.65472127846 7.88135395838 7.91862996455
13.500046 7.67021258344 7.89579786681 7.93382933709
13.750045 7.68563304515 7.9101783492 7.94896256032
14.000044 7.70098337669 7.92449603209 7.96403027716
14.250043 7.71626427984 7.93875153199 7.97903312054
14.500042 7.7314764453 7.95294545558 7.9939717136
14.750041 7.74662055288 7.96707839999 8.00884666996
15.00004 7.7616972718 7.98115095294 8.02365859384
15.250039 7.77670726087 7.99516369299 8.03840808032
15.500038 7.79165116873 8.00911718973 8.05309571552
15.750037 7.80652963407 8.02301200396 8.06772207675
16.000036 7.82134328581 8.0368486879 8.08228773273
16.250035 7.83609274335 8.05062778537 8.09679324377
16.500034 7.85077861671 8.06434983193 8.1112391619
16.750033 7.86540150678 8.07801535511 8.12562603108
17.000032 7.87996200546 8.09162487454 8.13995438735
17.250031 7.89446069589 8.10517890215 8.15422475898
17.50003 7.90889815258 8.11867794228 8.16843766663
17.750029 7.92327494161 8.13212249187 8.18259362351
18.000028 7.9375916208 8.14551304061 8.19669313552
18.250027 7.95184873988 8.15885007107 8.21073670138
18.500026 7.96604684061 8.17213405886 8.2247248128
18.750025 7.980186457 8.18536547278 8.2386579546
19.000024 7.99426811541 8.19854477491 8.25253660483
19.250023 8.00829233473 8.21167242081 8.26636123491
19.500022 8.02225962651 8.22474885957 8.28013230979
19.750021 8.03617049509 8.23777453403 8.29385028801
20.00002 8.05002543779 8.2507498808 8.30751562186
20.250019 8.06382494498 8.26367533047 8.3211287575
20.500018 8.07756950024 8.27655130768 8.33469013506
20.750017 8.09125958051 8.28937823123 8.34820018876
21.000016 8.10489565618 8.30215651423 8.36165934702
21.250015 8.11847819122 8.31488656414 8.37506803255
21.500014 8.13200764331 8.32756878297 8.38842666249
21.750013 8.14548446398 8.34020356729 8.40173564847
22.000012 8.15890909865 8.35279130839 8.41499539675
22.250011 8.17228198683 8.36533239237 8.42820630826
22.50001 8.18560356215 8.37782720021 8.44136877878
22.750009 8.19887425253 8.39027610789 8.45448319895
23.000008 8.21209448025 8.40267948646 8.46754995441
23.250007 8.22526466205 8.41503770216 8.48056942587
23.500006 8.23838520925 8.42735111648 8.4935419892
23.750005 8.25145652781 8.43962008625 8.50646801551
24.000004 8.26447901848 8.45184496373 8.51934787124
24.250003 8.27745307683 8.46402609669 8.53218191826
24.500002 8.29037909339 8.47616382849 8.54497051389
24.750001 8.30325745372 8.48825849815 8.55771401105
25.0 8.31608853848 8.50031044045 8.57041275828

