% T (K)      V (A^3)	errV
873 	   63.55	0.03
853	   63.47	0.03
833	   63.38	0.03
813	   63.30	0.03
793	   63.20	0.03
773	   63.12	0.03
753	   63.04	0.03
733	   62.95	0.03
713	   62.86	0.03
693	   62.76	0.03
673	   62.69	0.03
653	   62.60	0.03
633	   62.49	0.03
613	   62.39	0.03
593	   62.28	0.03
573	   62.16	0.03
553	   61.99	0.03
533	   61.81	0.03
513	   61.65	0.03
493	   61.51	0.03
473	   61.36	0.03
453	   61.23	0.03
433	   61.08	0.03
413	   60.93	0.03
393	   60.81	0.03
373	   60.45	0.01
