% T (K) Cp (J/K/mol)
% Series I	
88.72	5.637
95.96	6.111
104.18	6.618
112.76	7.113
121	7.555
129.31	7.966
137.68	8.331
146.16	8.676
154.88	8.999
163.96	9.307
% Series II	
6.97	0.0086
8.32	0.016
9.05	0.0198
9.86	0.0261
10.56	0.0316
11.42	0.0392
12.39	0.0518
13.32	0.0657
14.38	0.0852
15.84	0.1201
17.42	0.1655
18.9	0.2177
20.63	0.2904
22.63	0.3871
24.85	0.5122
27.29	0.6702
30.16	0.8758
33.46	1.128
37.06	1.424
41.11	1.766
45.71	2.16
50.67	2.594
% Series III	
7.05	0.0089
7.8	0.0113
8.48	0.0159
9.11	0.0204
9.75	0.0251
47.93	2.356
52.81	2.776
58.03	3.223
63.8	3.714
69.89	4.202
76.19	4.696
83.16	5.233
90.82	5.778
159.12	9.141
168.14	9.434
177.57	9.712
187.2	9.97
196.73	10.21
206.16	10.42
215.88	10.62
225.75	10.82
235.53	11.01
245.35	11.18
255.25	11.35
265.27	11.52
275.34	11.69
285.33	11.86
294.91	12.01
304.92	12.22
314.9	12.45
324.74	12.68
334.71	13.07
344.7	13.44
