36.542490883  1463.93822522
35.0336501271  1445.34611559
33.3596530003  1400.93015803
32.1064758537  1345.49861863
31.5232069842  1304.8841861
30.8560061885  1264.26091281
30.1795225992  1312.11592441
28.9982871035  1370.97767709
27.5648690463  1433.49950271
26.0494529782  1477.57951155
22.6008951265  1547.26234943
19.3229086087  1591.1567024
15.3746270306  1623.92054371
11.6796883634  1641.96452647
7.39606586363  1671.00640955
4.53812575975  1711.25837109
1.93043430213  1766.28323572
0.0785169632004  1817.70107194
